date,time,username,name,tweet,polarity,sentiment
10/26/2020,10:37:01,musicfan4891,David T,Congress pass the RESTART Act RESTARTamerica RESTARTact SaveOurStages SaveLiveEvents SaveLiveMusic DoNotAbandonUS,0,neutral
10/26/2020,10:34:58,musicfan4891,David T,The RESTART Act is so important Everyone please call email fax your representatives for the RESTARTact Do you want to ever go out to see a play or a concert again These cherished places and their vendors are bleeding dry Seven months without proper aid Please help,0.111111111,positive
10/26/2020,10:22:06,musicfan4891,David T,Senator why won t you support the RESTART Act America s hardest hit small businesses are increasingly closing up shop for good every day Beloved local favorites Senator PPP does not work for these live events businesses They ve all been closed for months HELP RESTARTact,0.197727273,positive
10/26/2020,8:20:15,ncpyro,Stephen Vitale,The Live Event business has been taken to it s knees by the China Flu You are traveling to the epicenter of the concert industry today Please push to get RESTARTAct The Live Events business won t see normalcy until mid 2021,0.090909091,positive
10/26/2020,6:23:42,musicfan4891,David T,DoNotAbandonUs SaveLiveEvents SaveLiveMusic WeMakeEvents RedAlertRESTART RESTARTact SaveOurStages,0,neutral
10/26/2020,5:39:07,musicfan4891,David T,It s October 26 and Congress has still not passed the RESTART Act for America s hardest hit small businesses Almost eight months now with no revenue for these hardworking Americans and their devoted communities DoNotAbandonUs RESTARTact RedAlertRESTART SaveOurStages,-0.25,negative
10/26/2020,5:35:49,musicfan4891,David T,Please also support the hardest hit small businesses that need Congress to pass the RESTART Act We lost a beloved local institution here this week after eight months of no revenue I don t want to lose any more Please support the RESTARTact Senator Don t let COVID win,0.35,positive
10/26/2020,5:31:13,musicfan4891,David T,gigi Talk about the RESTART Act please Thank you for supporting the RESTARTact,0.25,positive
10/26/2020,5:28:22,musicfan4891,David T,Keep asking your fans to help SaveLiveMusic push the RESTART Act Thank you RESTARTact RedAlertRESTART SaveLiveEvents SaveOurStages WeMakeEvents,0,neutral
10/26/2020,5:26:06,musicfan4891,David T,Keep asking your fans to help SaveLiveMusic Push the RESTART Act Thank you RESTARTact RedAlertRESTART SaveLiveEvents SaveOurStages,0,neutral
10/26/2020,5:21:23,musicfan4891,David T,Ask your fans to help SaveLiveMusic and push Congress to pass the RESTART Act Thank you RESTARTact SaveOurStages SaveLiveEvents,0,neutral
10/26/2020,5:13:20,musicfan4891,David T,However you feel please remember that thousands of small businesses remain shuttered for over eight months now Places that many people cherish and miss They desperately need the aid that the bipartisan RESTARTact will provide Thank you and,-0.116666667,negative
10/26/2020,5:09:25,musicfan4891,David T,support the RESTART Act which will provide much needed aid to America s hardest hit businesses after eight months of no revenue and likely many months more Don t let COVID decimate so much of this great country RESTARTact DoNotAbandonUs SaveOurStages,0.366666667,positive
10/26/2020,5:07:07,musicfan4891,David T,asking you again to please support including the RESTART Act in the pending coronavirus relief legislation RESTARTact will provide desperately needed aid to the country s hardest hit businesses after eight months of no revenue and no clear end in sight Please,-0.325,negative
10/26/2020,5:05:24,musicfan4891,David T,asking you again to please support the RESTART Act which will provide desperately needed aid to America s hardest hit small businesses Almost eight months with no revenue and no clear end in sight Don t let COVID win Senator RESTARTact DoNotAbandonUs,-0.025,negative
10/26/2020,5:03:32,musicfan4891,David T,asking you again to please support the RESTART Act which will provide much needed aid to America s hardest hit businesses Almost eight months of shutdown due to COVID with no clear end in sight Don t let this pandemic win Senator RESTARTact DoNotAbandonUs,0.20625,positive
10/26/2020,5:01:44,musicfan4891,David T,asking you again to please support the RESTART Act which will provide aid to the thousands of hardest hit small businesses across the nation Almost eight months of shutdown due to COVID with no clear end in sight Don t let this pandemic win Senator RESTARTact,0.09375,positive
10/26/2020,5:00:12,musicfan4891,David T,asking you to please support the RESTART Act which will provide aid to the thousands of hardest hit businesses across the nation Almost eight months of shutdown due to COVID with no end in sight Don t let this pandemic win Senator RESTARTact DoNotAbandonUs,0.3375,positive
10/26/2020,4:58:03,musicfan4891,David T,asking you again to please support the RESTART Act which will provide aid to the thousands of hardest hit small businesses across the nation Almost eight months of shutdown with no clear end in sight Don t let COVID win Senator RESTARTact DoNotAbandonUs,0.166666667,positive
10/26/2020,4:55:45,musicfan4891,David T,asking you to please support the RESTART Act which will provide aid to the thousands of hardest hit small businesses in all 50 states incl HI Nearly eight months of shutdown due to COVID with no clear end in sight Don t let this pandemic win Senator RESTARTact,0.095,positive
10/26/2020,4:45:38,musicfan4891,David T,asking you to please support the RESTART Act which will provide aid to the thousands of hardest hit small businesses across the nation which have had to shut down for almost eight months now with no clear end in sight Don t let COVID win Senator RESTARTact,0.086111111,positive
10/26/2020,4:43:23,musicfan4891,David T,asking you to please support the RESTART Act which will provide aid to the thousands of hardest hit small businesses across the nation They ve had to shut down for almost eight months now with no clear end in sight Don t let COVID win Senator RESTARTact,0.086111111,positive
10/26/2020,4:41:36,musicfan4891,David T,asking you to please support the RESTART Act which will provide aid to the thousands of small businesses across America that have had to shut down for almost eight months now with no clear end in sight don t let this pandemic win Senator RESTARTact,0.086111111,positive
10/26/2020,4:38:50,musicfan4891,David T,please keep fighting for the RESTART Act we just lost a beloved local institution here in Orange County California I don t want to lose any more Thank you Senator RESTARTact RedAlertRESTART SaveOurStages DoNotAbandonUs,0.4,positive
10/26/2020,4:35:25,musicfan4891,David T,keep fighting for the RESTART Act we just lost a beloved local business here I don t want to lose any more Thank you RESTARTact SaveOurStages DoNotAbandonUs RedAlertRESTART,0.4,positive
10/26/2020,3:26:58,musicfan4891,David T,asking you again to please call for the RESTART Act to be passed before it s too late for the thousands of small businesses across America that have had to shut down for nearly eight months now Don t let COVID win Senator RESTARTact,0.038888889,positive
10/26/2020,3:24:27,musicfan4891,David T,asking you again to please call for the RESTART Act to be passed before it s too late for the thousands of small businesses across America that have had to shut down for nearly eight months now Don t let this pandemic decimate so much of our great country RESTARTact,0.065740741,positive
10/26/2020,3:21:49,musicfan4891,David T,asking urging you again to please call for the RESTART Act to be passed before it s too late for the thousands of American small businesses across the nation that have gone almost eight months now with no revenue Please don t let COVID win Senator RESTARTact,0.0625,positive
10/26/2020,3:18:17,musicfan4891,David T,asking you again to please call for the RESTARTact to be passed before it s too late for the thousands of American small businesses that have gone months without any revenue Including but not just concert venues Our beloved just closed Help,0.01,positive
10/26/2020,3:13:21,musicfan4891,David T,asking you again to please call for the RESTARTact to be passed before it s too late for the thousands and thousands of small businesses across the nation that have gone almost eight months now without revenue Please don t let COVID decimate so much of America,-0.116666667,negative
10/26/2020,3:09:58,musicfan4891,David T,urging you again to please call for the RESTARTact to be passed before it s too late for the thousands and thousands of small businesses suffering across the nation Months now with no revenue More closing every day Don t let COVID win Senator DoNotAbandonUs,0.1875,positive
10/26/2020,3:04:54,musicfan4891,David T,urging you to call for the RESTARTact to be passed before it s too late The RESTART Act will provide much needed aid to the thousands and thousands of small businesses in grave danger after months of no revenue Don t let this pandemic decimate so much of America,-0.0375,negative
10/26/2020,2:13:55,musicfan4891,David T,Thousands and thousands of American small businesses are suffering from months of no revenue Please support the RESTARTact and speak for the hardest hit small businesses across the country,-0.166666667,negative
10/26/2020,0:17:34,mojomine2,mojomine,Rock the vote y all With Rosebud Ireland SaveOurStages NIVA pass the RestartAct,0,neutral
10/26/2020,0:07:36,musicfan4891,David T,Please fight for the thousands and thousands of American small businesses suffering from months of no revenue support the RESTART Act and insist Congress pass long term relief RESTARTact DoNotAbandonUs,-0.1,negative
10/25/2020,21:46:34,musicfan4891,David T,When will you fight for the thousands and thousands of American small businesses in grave danger Senator Harris Thank you for cosponsoring the RESTART Act Please tell Americans the importance of the RESTARTact DoNotAbandonUs RedAlertRESTART ExtendPUA SaveOurStages,-0.125,negative
10/25/2020,21:09:54,musicfan4891,David T,Please talk about the RESTART Act Senator Harris Thousands of American small businesses are on the verge of collapse and need this act passed now Thank you for cosponsoring the RESTARTact DoNotAbandonUs RedAlertRESTART SaveOurStages ExtendPUA,-0.125,negative
10/25/2020,20:25:36,musicfan4891,David T,Do you cosponsor RESTART Can you speak for RESTART Thousands and thousands of American small businesses are on the verge of collapse after months of no revenue Please raise awareness for RESTART RESTARTact DoNotAbandonUs RedAlertRESTART,-0.125,negative
10/25/2020,20:11:34,musicfan4891,David T,Thousands and thousands of American small businesses are on the verge of collapse Please support the RESTARTact DoNotAbandonUs,-0.125,negative
10/25/2020,19:23:12,ccityopera,Central City Opera,4 TAKE ACTION Artists and opera companies need you now more than ever Go to or to find out how you can help preserve art and arts education on the federal state and local levels SaveOurStagesAct RESTARTact RESTARTAmerica,0.2,positive
10/25/2020,16:43:53,musicfan4891,David T,urging you again to voice your support for the RESTARTact Insist Congress pass the RESTART Act before it s too late Thousands of American businesses are on the brink of collapse due to months of no revenue with more closing every day Don t let COVID win Senator,0.175,positive
10/25/2020,16:41:40,musicfan4891,David T,urging you again to voice your support for the RESTARTact Insist Congress pass the RESTART Act now Thousands of American businesses are on the brink of collapse due to months of no revenue with more closing every day Don t let COVID destroy so much of America,0.075,positive
10/25/2020,16:37:38,musicfan4891,David T,urging you again to voice your support for the RESTARTact Insist Congress pass the RESTART Act before it s too late Thousands of American small businesses are on the verge of collapse due to months of no revenue Don t let COVID decimate so much of our great nation,0.054166667,positive
10/25/2020,16:32:35,musicfan4891,David T,why have you not supported the RESTARTact RESTART Act could save the thousands of suffering American small businesses on the verge of shutting down due to COVID Don t let this pandemic decimate so much of our great country DoNotAbandonUs SaveOurStages,0.078240741,positive
10/25/2020,16:30:21,musicfan4891,David T,why have you not supported the RESTARTact RESTART Act will save the THOUSANDS of American small businesses that have suffered zero revenue for months due to COVID Many have already closed for good with more closing every day Don t let COVID win DoNotAbandonUs,0.253125,positive
